title,company,location,salary,description,city,state,coded_sal,"Arlington,  VA","Atlanta,  GA","Baltimore,  MD","Bellevue,  WA","Berkeley,  CA","Beverly Hills,  CA","Billerica,  MA","Boston,  MA","Boulder,  CO","Brisbane,  CA","Cambridge,  MA","Campbell,  CA","Charlottesville,  VA","Cherry Hill,  NJ","Chicago,  IL","Collegeville,  PA","Columbia,  MD","Coral Gables,  FL","Denver,  CO","Downers Grove,  IL","Durham,  NC","East Hanover,  NJ","Evanston,  IL","Houston,  TX","Iowa City,  IA","Jacksonville,  FL","Lacey,  WA","Laurel,  MD","Los Angeles,  CA","Manhattan,  NY","Marietta,  GA","Miami,  FL","Mountain View,  CA","New Jersey, NJ","New York,  NY","Newton,  MA","Norcross,  GA","Northridge,  CA","Oakland,  CA","Ohio, OH","Palo Alto,  CA","Pasadena,  CA","Philadelphia,  PA","Pleasanton,  CA","Quincy,  MA","Raleigh,  NC","Redwood City,  CA","Reston,  VA","Rockville,  MD","Rosemont,  IL","Roswell,  GA","Salt Lake City,  UT","San Diego,  CA","San Francisco Bay Area,  CA","San Francisco,  CA","San Jose,  CA","San Mateo,  CA","Santa Clara,  CA","Seattle,  WA","Silver Spring,  MD","Somerville,  MA","Sunnyvale,  CA","Torrance,  CA","Washington,  DC","Watertown,  MA","Wellesley,  MA","Wilmington,  DE"
Bioinformatics Engineer,ITStaff Technical Resources,"Santa Clara,  CA",120000,They’re looking for a data scientist that’s passionate about performing analysis to drive development utilizing sequencing technology....,Santa Clara, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mid-Level QA Engineer,Workbridge Associates,"San Jose,  CA",100000,They will be working collaboratively with a team of multiple developers and data scientists. This Silicon Valley tech giant of financial services is molding the...,San Jose, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Jobspring Partners,"San Jose,  CA",160000,A South Bay based healthcare analytics start up is looking for a Data Scientist to join their growing team. They are working on a custom analytics platform that...,San Jose, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,Workbridge Associates,"San Jose,  CA",180000,The company we are working with offers a predictive interaction solution for financial institutions to deliver personalized customer experiences across online,San Jose, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer / Senior Data Scientist,Harnham,"Mountain View,  CA",160000,Harnham are exclusively partnering with a leading enterprise social listening platform in their search for a Senior Data Engineer/ Data Scientist....,Mountain View, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist (Finance Company),Workbridge Associates,"San Jose,  CA",190000,The South Bay company we are working with offers a predictive interaction solution for financial institutions to deliver personalized customer experiences,San Jose, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer - Computer Vision,Jobspring Partners,"San Jose,  CA",190000,We are currently working with one of the hottest startups in the UAV space that is building the future of autonomous flight. Their commercial drones are,San Jose, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mid-Level Data Scientist,Workbridge Associates,"Sunnyvale,  CA",100000,"Any other experience within data scalability, data validation, data modeling, and data mining HUGE, HUGE plus!!...",Sunnyvale, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Data Entry/research analyst,ESG Consulting Inc,"Santa Clara,  CA",35000,Data Entry/research analyst*. Review and analyze data and strategize ways to improve data entry process. The data analyst is a key member of the operations team...,Santa Clara, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
STAFF DATA SCIENTIST / DEEP LEARNING,TERADEEP INC.,"Campbell,  CA",140000,Large Scale Data Extraction and Preparation. Develops Deep Learning HW & SW Acceleration solutions for datacenter applications....,Campbell, CA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mid-Level Machine Learning Data Scientist,Workbridge Associates,"Sunnyvale,  CA",190000,Leading provider of mortgage software solutions has founded a new high-visibility Data Engineering & Machine Learning organization and is seeking Mid-Level Data...,Sunnyvale, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Senior Machine Learning Scientist,Tandem Recruiting Group,"Santa Clara,  CA",180000,"Its Research Institute accumulates over a decade R&D experience in Video Camera, Image Processing, Video Transmission and Display, Data Storage, Artificial...",Santa Clara, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Machine Learning Infrastructure Engineer,Jobspring Partners,"San Jose,  CA",150000,You will play a critical role in building the world's first mainstream solution to machine learning powered by an autonomous distributed system that infers...,San Jose, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Senior Machine Learning Engineer,Jobspring Partners,"San Jose,  CA",190000,Want to work for one of the most recognizable companies in the world? Chances are someone in your network uses their products on a daily basis. This office in,San Jose, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Government Enterprise Architect,xentity corporation,"Denver,  CO",111000,"Validate data models (logical and physical) for adherence to data management standards. Maintain a data dictionary containing information about data, including...",Denver, CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR RESEARCH ANALYST - 17096,Denver Public Schools,"Denver,  CO",69673,"Support Research & Evaluation team with annual assessment releases, data requests, and development and validation of key metrics, production databases created...",Denver, CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist,Edgelink,"Denver,  CO",135000,Big Data Experience. Develop data pipeline to acquire test data for use in model testing. Work with sensor data to understand physical manifestation....,Denver, CO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Head, Jerry Crail Johnson Earth Sciences & Map Library",University of Colorado,"Boulder,  CO",65000,Spatial data infrastructure. Experience in developing geoscience data services; Research of scientists in the College of Arts & Sciences as well as several....,Boulder, CO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manager of FP&A,"Community Investors, Inc.","Denver,  CO",50000,"If you think you might not have all of the requisite data scientist skills, don’t sweat it. You probably have a degree in data science, finance or some other...",Denver, CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
